4.779053	-39.51416	-9.509277
4.821777	-39.575195	-9.509277
4.772949	-39.532471	-9.515381
4.766846	-39.581299	-9.484863
4.730225	-39.550781	-9.429932
4.779053	-39.544678	-9.362793
4.821777	-39.532471	-9.332275
4.754639	-39.459229	-9.27124
4.797363	-39.508057	-9.313965
4.803467	-39.471436	-9.301758
4.846191	-39.459229	-9.423828
4.833984	-39.489746	-9.356689
4.907227	-39.489746	-9.49707
4.901123	-39.532471	-9.472656
4.907227	-39.483643	-9.484863
4.91333	-39.477539	-9.368896
4.840088	-39.453125	-9.368896
4.852295	-39.471436	-9.234619
4.907227	-39.532471	-9.161377
4.79126	-39.416504	-9.259033
4.876709	-39.544678	-9.161377
4.80957	-39.447021	-9.130859
4.888916	-39.477539	-9.197998
4.901123	-39.465332	-9.197998
4.943848	-39.49585	-9.143066
4.901123	-39.483643	-9.27124
4.925537	-39.489746	-9.307861
4.919434	-39.49585	-9.344482
4.968262	-39.508057	-9.332275
4.943848	-39.483643	-9.442139
4.907227	-39.4104	-9.442139
4.91333	-39.483643	-9.301758
4.882812	-39.532471	-9.313965
4.833984	-39.428711	-9.289551
4.882812	-39.51416	-9.259033
4.827881	-39.51416	-9.228516
4.858398	-39.501953	-9.356689
4.870605	-39.422607	-9.313965
4.91333	-39.483643	-9.472656
4.864502	-39.422607	-9.393311
4.968262	-39.440918	-9.429932
4.91333	-39.489746	-9.509277
4.962158	-39.459229	-9.515381
4.980469	-39.489746	-9.216309
5.224609	-39.300537	-8.911133
5.328369	-39.202881	-8.679199
5.291748	-39.300537	-8.831787
5.407715	-39.27002	-8.807373
5.682373	-39.318848	-8.837891
5.657959	-39.306641	-9.118652
5.755615	-39.447021	-9.25293
5.755615	-39.343262	-9.619141
5.834961	-39.471436	-9.875488
5.804443	-39.550781	-10.150146
5.773926	-39.550781	-10.321045
5.810547	-39.575195	-9.979248
5.841064	-39.440918	-9.777832
5.804443	-39.465332	-9.429932
5.786133	-39.385986	-9.393311
5.712891	-39.361572	-9.58252
5.706787	-39.483643	-9.753418
5.670166	-39.49585	-9.844971
5.725098	-39.447021	-9.875488
5.712891	-39.434814	-9.753418
5.749512	-39.434814	-9.515381
5.718994	-39.39209	-9.539795
5.767822	-39.343262	-9.417725
5.749512	-39.4104	-9.533691
5.743408	-39.39209	-9.838867
5.749512	-39.51416	-9.838867
5.767822	-39.447021	-9.906006
5.725098	-39.422607	-9.783936
5.664062	-39.343262	-9.680176
5.670166	-39.276123	-9.58252
5.67627	-39.349365	-9.58252
5.596924	-39.385986	-9.674072
5.621338	-39.440918	-9.759521
5.718994	-39.422607	-9.893799
5.633545	-39.556885	-10.174561
5.548096	-39.581299	-10.736084
5.895996	-39.697266	-11.315918
6.036377	-39.678955	-11.749268
6.060791	-39.727783	-12.182617
6.103516	-39.849854	-12.664795
6.12793	-39.886475	-13.183594
6.182861	-39.910889	-13.427734
6.359863	-39.855957	-13.110352
6.439209	-39.776611	-12.664795
6.445312	-39.733887	-12.39624
6.384277	-39.691162	-12.463379
6.323242	-39.764404	-12.451172
6.243896	-39.752197	-12.384033
6.298828	-39.801025	-12.310791
6.280518	-39.776611	-12.091064
6.323242	-39.678955	-12.091064
6.298828	-39.72168	-12.04834
6.262207	-39.709473	-12.255859
6.268311	-39.764404	-12.414551
6.304932	-39.733887	-12.329102
6.469727	-39.794922	-12.39624
6.408691	-39.764404	-12.512207
6.439209	-39.709473	-12.719727
6.5979	-39.849854	-13.07373
6.585693	-39.868164	-13.720703
6.5979	-39.892578	-14.624023
6.365967	-39.959717	-14.959717
6.237793	-40.014648	-15.118408
5.981445	-40.057373	-15.209961
5.883789	-40.008545	-14.831543
5.578613	-39.990234	-13.891602
5.133057	-39.764404	-12.402344
4.486084	-39.685059	-11.035156
3.607178	-39.538574	-10.229492
2.667236	-39.544678	-9.655762
0.506592	-39.477539	-9.60083
-0.457764	-39.520264	-10.375977
-1.397705	-39.648437	-11.383057
-2.514648	-39.660645	-12.719727
-3.771973	-39.73999	-14.239502
-4.89502	-39.648437	-15.838623
-5.859375	-39.538574	-17.260742
-6.732178	-39.367676	-17.871094
-7.531738	-39.215088	-17.687988
-8.135986	-39.050293	-16.717529
-8.59375	-38.873291	-15.789795
-9.014893	-38.830566	-15.17334
-9.240723	-38.690186	-14.96582
-9.393311	-38.635254	-14.874268
-9.436035	-38.641357	-14.416504
-9.155273	-38.641357	-13.873291
-8.587646	-38.83667	-13.7146
-7.958984	-39.007568	-14.367676
-7.281494	-39.27002	-15.966797
-6.616211	-39.343262	-17.901611
-6.158447	-39.422607	-19.464111
-5.67627	-39.501953	-20.440674
-5.273437	-39.434814	-20.556641
-5.096436	-39.648437	-20.20874
-5.047607	-39.51416	-19.848633
-4.949951	-39.642334	-19.732666
-4.974365	-39.593506	-19.873047
-5.322266	-39.550781	-19.439697
-5.67627	-39.593506	-19.262695
-6.213379	-39.39209	-19.586182
-7.006836	-39.215088	-20.245361
-7.897949	-38.922119	-21.014404
-8.758545	-38.690186	-21.417236
-9.594727	-38.409424	-21.5271
-10.27832	-38.293457	-21.270752
-10.906982	-38.128662	-21.063232
-11.254883	-38.012695	-20.776367
-11.499023	-38.000488	-20.819092
-12.078857	-37.72583	-20.782471
-12.39624	-37.719727	-20.819092
-12.597656	-37.420654	-22.637939
-13.018799	-36.895752	-24.32251
-13.702393	-36.437988	-25.689697
-14.141846	-36.126709	-26.434326
-14.752197	-35.748291	-26.654053
-15.454102	-35.388184	-27.178955
-16.107178	-34.906006	-27.856445
-16.748047	-34.436035	-28.552246
-17.327881	-33.990479	-29.077148
-18.023682	-33.605957	-29.223633
-18.670654	-33.276367	-29.13208
-19.500732	-32.952881	-28.80249
-20.233154	-32.69043	-28.277588
-21.160889	-32.415771	-27.587891
-23.010254	-31.304932	-27.215576
-23.7854	-30.615234	-27.410889
-24.633789	-29.956055	-27.636719
-25.32959	-29.351807	-27.783203
-26.049805	-28.851318	-27.819824
-26.531982	-28.381348	-27.79541
-27.111816	-27.886963	-27.838135
-27.319336	-27.575684	-27.893066
-26.782227	-28.240967	-27.398682
-26.251221	-29.058838	-26.055908
-26.025391	-29.663086	-24.21875
-25.439453	-30.426025	-22.558594
-24.432373	-31.201172	-21.533203
-22.613525	-32.641602	-20.153809
-21.228027	-33.59375	-19.805908
-19.592285	-34.539795	-19.311523
-17.987061	-35.394287	-18.591309
-15.991211	-36.236572	-17.687988
-13.995361	-37.078857	-16.326904
-12.072754	-37.713623	-15.478516
-10.162354	-38.232422	-15.484619
-8.422852	-38.757324	-16.308594
-7.122803	-39.0625	-17.590332
-5.859375	-39.27002	-18.475342
-4.522705	-39.483643	-19.232178
-3.289795	-39.605713	-20.153809
-1.818848	-39.611816	-21.124268
2.227783	-39.727783	-21.801758
4.650879	-39.697266	-21.203613
7.354736	-39.477539	-20.20874
10.083008	-39.215088	-18.939209
12.524414	-38.73291	-17.608643
14.727783	-38.171387	-16.516113
16.564941	-37.567139	-16.107178
18.157959	-36.987305	-16.564941
19.287109	-36.682129	-17.346191
20.269775	-36.254883	-18.084717
21.075439	-35.9375	-18.457031
21.740723	-35.559082	-19.177246
22.473145	-35.089111	-20.623779
23.248291	-34.368896	-23.010254
25.20752	-32.141113	-27.783203
26.226807	-30.92041	-29.705811
27.142334	-29.614258	-31.207275
28.314209	-28.338623	-32.263184
29.425049	-27.13623	-32.867432
30.749512	-25.793457	-33.312988
32.055664	-24.450684	-33.721924
33.111572	-23.150635	-33.953857
33.959961	-21.881104	-34.350586
34.576416	-20.574951	-35.223389
34.783936	-19.592285	-36.248779
34.570312	-18.75	-37.268066
34.460449	-18.347168	-38.018799
33.843994	-18.011475	-38.916016
33.654785	-17.962646	-39.086914
33.612061	-17.96875	-39.300537
33.477783	-17.858887	-39.39209
33.685303	-17.553711	-39.642334
33.972168	-16.864014	-39.807129
34.216309	-16.125488	-40.100098
34.545898	-15.509033	-40.29541
34.851074	-14.971924	-40.454102
35.015869	-14.532471	-40.661621
34.985352	-14.4104	-40.692139
35.308838	-14.251709	-40.643311
35.375977	-14.129639	-40.362549
35.388184	-14.111328	-40.41748
35.253906	-14.28833	-40.429687
35.150146	-14.459229	-40.319824
35.247803	-14.654541	-40.142822
35.27832	-14.764404	-39.880371
35.290527	-15.179443	-39.691162
34.973145	-15.789795	-39.611816
34.686279	-16.876221	-39.18457
34.387207	-18.359375	-38.189697
34.069824	-20.147705	-36.846924
33.520508	-21.704102	-35.650635
32.781982	-23.010254	-34.991455
31.799316	-24.279785	-34.442139
30.718994	-25.610352	-33.996582
29.589844	-26.800537	-33.764648
26.727295	-29.278564	-32.836914
25.079346	-30.79834	-31.872559
23.370361	-32.36084	-30.462646
21.563721	-33.959961	-28.540039
19.946289	-35.296631	-26.464844
18.493652	-36.328125	-24.194336
17.449951	-37.030029	-21.734619
16.680908	-37.561035	-18.829346
16.094971	-37.82959	-16.125488
15.472412	-37.731934	-13.464355
15.197754	-37.426758	-10.656738
15.05127	-36.859131	-7.891846
14.709473	-36.138916	-5.541992
13.250732	-35.253906	-2.258301
12.414551	-34.918213	-0.958252
11.541748	-34.405518	0.32959
10.876465	-33.996582	1.367188
10.552979	-33.734131	1.843262
10.424805	-33.59375	2.111816
10.412598	-33.563232	2.264404
10.101318	-33.569336	2.270508
9.387207	-33.886719	2.008057
8.319092	-34.503174	1.470947
7.049561	-35.070801	0.732422
5.81665	-35.516357	0.274658
4.602051	-35.72998	-0.042725
3.503418	-35.858154	-0.085449
2.069092	-35.211182	1.147461
1.873779	-34.47876	2.46582
1.507568	-33.752441	3.515625
0.756836	-33.111572	4.46167
-0.268555	-32.562256	5.004883
-1.281738	-31.90918	5.67627
-2.288818	-31.37207	6.286621
-3.320313	-30.969238	6.488037
-4.754639	-30.621338	6.524658
-6.512451	-30.12085	6.585693
-8.410645	-29.315186	6.921387
-10.070801	-28.308105	7.189941
-11.340332	-27.423096	7.647705
-12.078857	-26.586914	8.056641
-12.738037	-25.012207	9.063721
-13.244629	-24.310303	9.490967
-13.73291	-23.675537	9.7229
-14.093018	-23.040771	10.03418
-14.709473	-22.485352	10.150146
-15.679932	-21.948242	9.942627
-16.97998	-21.557617	9.442139
-18.292236	-21.228027	8.831787
-19.366455	-21.166992	8.148193
-20.245361	-21.331787	7.470703
-20.910645	-21.533203	6.933594
-21.307373	-21.801758	6.37207
-21.685791	-21.899414	6.121826
-22.32666	-21.337891	6.152344
-22.460937	-20.97168	6.085205
-22.888184	-20.367432	6.359863
-23.168945	-19.714355	6.57959
-23.583984	-18.896484	6.842041
-23.944092	-18.060303	6.896973
-24.383545	-17.39502	6.903076
-24.591064	-16.650391	7.067871
-24.749756	-15.795898	7.299805
-24.822998	-15.020752	7.489014
-24.926758	-14.447021	7.659912
-24.993896	-13.873291	7.891846
-24.810791	-13.256836	8.258057
-24.682617	-12.60376	8.71582
-25.018311	-11.218262	8.917236
-25.524902	-10.418701	8.59375
-26.147461	-9.60083	8.435059
-26.428223	-8.966064	8.325195
-26.507568	-8.294678	8.398438
-26.251221	-7.556152	8.624268
-25.671387	-6.92749	9.112549
-24.963379	-6.384277	9.661865
-24.32251	-5.700684	10.314941
-23.773193	-5.285645	10.675049
-23.309326	-4.705811	10.961914
-22.937012	-4.119873	11.26709
-22.558594	-3.686523	11.553955
-21.826172	-3.582764	12.030029
-21.533203	-3.826904	12.298584
-21.118164	-4.46167	12.518311
-20.629883	-4.968262	12.774658
-19.995117	-5.615234	13.07373
-19.348145	-6.14624	13.336182
-18.566895	-6.610107	13.708496
-17.559814	-6.744385	14.196777
-16.430664	-6.994629	14.624023
-15.374756	-7.342529	14.978027
-14.306641	-7.788086	15.393066
-12.95166	-8.221436	15.85083
-11.468506	-8.306885	16.418457
-10.03418	-8.416748	16.760254
-7.13501	-9.686279	17.370605
-5.981445	-10.272217	17.578125
-4.693604	-10.38208	17.687988
-3.100586	-10.687256	17.938232
-1.641846	-11.523438	17.932129
-0.421143	-12.597656	17.779541
0.799561	-13.50708	17.541504
2.160645	-14.39209	17.181396
3.607178	-15.435791	16.864014
4.925537	-16.73584	16.394043
6.176758	-18.151855	15.789795
7.354736	-19.293213	15.130615
8.575439	-20.379639	14.526367
9.832764	-21.64917	13.598633
11.950684	-24.499512	11.468506
12.811279	-26.202393	9.967041
13.311768	-27.880859	8.203125
13.702393	-29.595947	6.549072
14.147949	-30.804443	4.840088
15.020752	-31.610107	3.503418
16.229248	-32.098389	2.099609
17.926025	-32.202148	0.909424
19.622803	-31.872559	0.158691
21.130371	-31.774902	-0.982666
22.229004	-31.890869	-2.325439
23.095703	-32.275391	-4.095459
23.626709	-32.843018	-6.036377
24.44458	-33.642578	-10.498047
25.201416	-33.618164	-12.420654
25.793457	-33.514404	-13.720703
26.379395	-33.184814	-14.892578
27.703857	-32.495117	-16.540527
29.260254	-31.323242	-18.572998
30.316162	-30.505371	-20.52002
30.755615	-29.986572	-22.015381
30.859375	-29.705811	-23.779297
30.517578	-29.577637	-25.579834
29.632568	-29.632568	-27.612305
28.143311	-29.901123	-29.827881
26.257324	-30.291748	-31.896973
23.431396	-30.340576	-35.235596
22.943115	-29.852295	-36.407471
22.967529	-29.107666	-37.5
23.205566	-28.143311	-38.751221
23.382568	-27.069092	-40.063477
23.419189	-25.762939	-41.693115
22.753906	-24.121094	-43.87207
21.655273	-22.32666	-46.264648
20.587158	-20.910645	-48.095703
19.616699	-19.866943	-49.32251
18.841553	-19.396973	-50.115967
17.974854	-19.750977	-50.158691
16.973877	-20.556641	-50.061035
15.551758	-20.703125	-50.360107
13.311768	-19.647217	-51.739502
12.365723	-19.708252	-51.977539
11.077881	-20.20874	-51.757812
9.539795	-20.465088	-52.032471
7.855225	-19.958496	-52.606201
6.14624	-18.786621	-53.594971
4.748535	-16.96167	-54.669189
3.564453	-15.161133	-55.712891
2.374268	-13.922119	-56.365967
1.177979	-13.598633	-56.542969
-0.134277	-14.135742	-56.103516
-1.702881	-15.631104	-55.297852
-3.308105	-17.39502	-54.23584
-4.724121	-18.725586	-53.204346
-7.440186	-19.140625	-52.313232
-8.776855	-17.987061	-52.728271
-10.009766	-16.772461	-53.057861
-11.37085	-15.942383	-53.076172
-12.750244	-15.509033	-52.709961
-13.763428	-14.794922	-52.935791
-14.575195	-13.409424	-53.198242
-15.484619	-11.645508	-53.55835
-16.265869	-10.345459	-53.729248
-16.674805	-9.503174	-54.01001
-16.96167	-9.100342	-53.857422
-17.1875	-8.972168	-53.833008
-17.553711	-8.764648	-53.80249
-18.670654	-6.921387	-53.747559
-19.451904	-5.480957	-53.582764
-20.3125	-4.406738	-53.381348
-21.099854	-4.412842	-52.954102
-21.783447	-5.529785	-52.288818
-22.674561	-7.446289	-51.141357
-23.297119	-9.405518	-50.097656
-23.583984	-11.053467	-49.237061
-23.852539	-12.445068	-48.449707
-24.053955	-13.684082	-47.65625
-24.041748	-15.203857	-46.832275
-23.907471	-16.998291	-45.76416
-23.88916	-18.835449	-44.348145
-24.090576	-20.220947	-43.103027
-24.737549	-21.673584	-41.021729
-24.804687	-22.357178	-40.112305
-24.639893	-23.480225	-39.160156
-24.414062	-24.54834	-37.835693
-24.353027	-25.732422	-36.334229
-24.261475	-26.696777	-34.881592
-24.090576	-27.69165	-33.575439
-23.87085	-28.607178	-31.982422
-23.907471	-29.138184	-30.706787
-24.359131	-29.327393	-29.425049
-25.219727	-29.016113	-28.527832
-26.190186	-28.442383	-28.063965
-26.922607	-27.972412	-27.325439
-27.502441	-27.91748	-26.116943
-27.947998	-28.088379	-23.901367
-28.338623	-27.667236	-23.815918
-29.052734	-26.922607	-24.597168
-29.797363	-25.775146	-25.738525
-30.46875	-24.780273	-26.831055
-30.865479	-24.090576	-27.416992
-31.298828	-23.596191	-27.520752
-31.646729	-23.120117	-27.600098
-31.884766	-22.747803	-27.844238
-31.958008	-22.497559	-28.070068
-32.012939	-22.44873	-28.240967
-32.226562	-22.052002	-28.546143
-32.4646	-21.295166	-29.394531
-32.653809	-19.488525	-32.220459
-32.592773	-18.914795	-33.233643
-32.36084	-18.762207	-33.69751
-32.324219	-18.841553	-33.831787
-32.269287	-18.87207	-33.807373
-32.385254	-18.908691	-33.587646
-32.476807	-18.933105	-33.36792
-32.446289	-18.951416	-33.422852
-32.385254	-18.731689	-33.752441
-32.452393	-17.980957	-34.698486
-32.366943	-16.680908	-36.303711
-31.82373	-15.429688	-38.201904
-31.158447	-14.556885	-39.959717
-30.767822	-13.696289	-41.125488
-29.968262	-11.816406	-43.237305
-29.11377	-11.108398	-44.580078
-28.308105	-10.559082	-45.623779
-27.740479	-10.009766	-46.453857
-26.904297	-9.606934	-47.265625
-26.043701	-10.03418	-47.906494
-25.085449	-11.315918	-48.162842
-24.572754	-12.731934	-47.894287
-24.060059	-13.470459	-47.900391
-22.973633	-13.409424	-48.822021
-21.221924	-13.116455	-50.085449
-19.274902	-12.988281	-51.33667
-17.718506	-12.908936	-52.203369
-14.788818	-12.866211	-53.601074
-13.665771	-12.896729	-53.967285
-12.939453	-13.244629	-54.174805
-12.072754	-13.830566	-54.095459
-10.919189	-14.398193	-54.223633
-9.057617	-14.233398	-54.840088
-7.043457	-13.146973	-55.889893
-5.474854	-11.645508	-56.878662
-4.675293	-10.949707	-57.23877
-4.711914	-11.755371	-56.939697
-5.358887	-13.641357	-56.085205
-6.079102	-15.478516	-55.010986
-6.530762	-16.448975	-54.467773
-6.750488	-16.387939	-54.449463
-7.592773	-13.653564	-55.493164
-8.093262	-11.364746	-56.286621
-4.321289	-11.804199	-56.878662
-0.921631	-10.949707	-57.415771
0.90332	-7.70874	-58.709717
1.77002	-4.937744	-59.332275
2.679443	-4.321289	-59.515381
5.029297	-4.925537	-59.313965
6.677246	-4.840088	-59.332275
7.440186	-4.23584	-59.307861
8.92334	-4.626465	-59.014893
10.351563	-6.45752	-58.319092
10.876465	-8.978271	-57.568359
11.413574	-11.352539	-56.567383
12.762451	-14.807129	-54.79126
12.744141	-16.723633	-53.582764
12.762451	-19.311523	-52.044678
12.585449	-22.070312	-50.115967
12.225342	-24.432373	-48.309326
12.164307	-26.165771	-46.64917
12.249756	-27.502441	-45.373535
12.493896	-28.411865	-44.238281
12.963867	-29.351807	-43.035889
13.641357	-29.901123	-42.004395
14.746094	-30.200195	-41.168213
15.991211	-30.078125	-40.777588
17.218018	-29.730225	-40.539551
19.63501	-28.967285	-39.971924
20.52002	-28.509521	-40.045166
21.539307	-27.56958	-40.454102
22.998047	-26.538086	-40.667725
24.438477	-25.390625	-40.936279
25.732422	-24.127197	-41.339111
27.050781	-22.833252	-41.516113
28.344727	-21.875	-41.546631
29.486084	-20.983887	-41.326904
30.297852	-20.098877	-41.369629
30.725098	-19.476318	-41.546631
31.011963	-19.18335	-41.595459
30.957031	-19.049072	-41.687012
30.535889	-19.189453	-41.96167
30.444336	-19.024658	-42.047119
30.853271	-18.884277	-41.851807
31.567383	-18.304443	-41.625977
32.324219	-17.504883	-41.448975
32.971191	-16.436768	-41.558838
33.746338	-15.435791	-41.497803
34.423828	-14.239502	-41.693115
34.954834	-12.866211	-41.918945
35.491943	-11.486816	-42.303467
36.04126	-10.113525	-42.425537
36.309814	-8.764648	-42.700195
36.364746	-7.513428	-43.133545
36.395264	-6.378174	-43.54248
36.474609	-5.499268	-43.62793
36.669922	-5.023193	-43.475342
36.61499	-4.571533	-43.695068
36.499023	-3.692627	-43.896484
36.608887	-2.514648	-44.207764
36.602783	-1.275635	-44.219971
36.651611	-0.054932	-44.549561
36.444092	1.23291	-44.708252
36.224365	2.349854	-45.153809
35.931396	3.430176	-45.507812
35.546875	4.577637	-45.776367
34.985352	5.67627	-46.331787
34.387207	6.433105	-46.783447
33.770752	6.970215	-47.271729
31.976318	7.745361	-48.681641
30.700684	8.123779	-49.713135
29.418945	8.270264	-50.683594
27.990723	8.599854	-51.776123
26.330566	9.100342	-52.667236
24.713135	9.661865	-53.491211
23.144531	10.198975	-54.309082
21.600342	10.644531	-55.004883
20.367432	10.632324	-55.639648
19.458008	10.443115	-56.14624
18.536377	10.058594	-56.634521
17.407227	9.680176	-56.976318
16.040039	9.082031	-57.489014
13.311768	7.305908	-58.47168
12.268066	6.347656	-58.758545
11.254883	5.780029	-58.996582
10.26001	5.047607	-59.228516
9.020996	4.296875	-59.393311
7.855225	3.521729	-59.643555
6.591797	2.947998	-59.765625
5.218506	2.526855	-59.851074
3.881836	2.075195	-59.960937
2.880859	1.35498	-60.064697
2.050781	0.439453	-59.967041
1.12915	-0.592041	-59.783936
0.073242	-1.574707	-59.741211
-0.98877	-2.624512	-59.454346
-3.45459	-4.858398	-58.825684
-4.650879	-6.170654	-58.422852
-5.737305	-7.48291	-57.800293
-7.043457	-8.502197	-57.318115
-8.239746	-9.210205	-56.817627
-9.417725	-9.899902	-56.292725
-10.412598	-10.412598	-55.810547
-10.894775	-11.047363	-55.603027
-10.461426	-11.968994	-55.340576
-8.599854	-13.330078	-55.249023
-5.426025	-15.142822	-55.187988
-1.794434	-16.925049	-54.718018
0.756836	-18.127441	-54.144287
1.141357	-19.091797	-53.594971
-6.182861	-23.565674	-49.291992
-9.942627	-26.525879	-45.562744
-11.785889	-27.844238	-43.310547
-11.999512	-27.44751	-43.554687
-11.029053	-25.970459	-45.574951
-9.729004	-24.676514	-47.369385
-8.514404	-24.389648	-48.034668
-7.849121	-24.591064	-48.22998
-6.994629	-24.060059	-48.944092
-5.328369	-22.43042	-50.579834
-3.143311	-20.379639	-52.410889
-1.470947	-18.823242	-53.637695
-1.092529	-18.658447	-53.851318
-3.369141	-21.362305	-51.678467
-4.47998	-22.753906	-50.366211
-4.473877	-24.121094	-49.224854
-1.568604	-26.409912	-47.583008
2.001953	-28.741455	-45.483398
2.478027	-29.351807	-44.842529
1.300049	-29.418945	-44.708252
1.086426	-30.535889	-43.4021
1.312256	-31.738281	-41.802979
0.714111	-31.970215	-41.381836
-0.067139	-32.171631	-41.119385
-0.90332	-33.111572	-39.465332
-2.093506	-34.301758	-37.158203
-2.783203	-35.235596	-35.388184
-1.733398	-35.076904	-35.888672
-0.164795	-34.545898	-37.158203
1.623535	-34.16748	-37.786865
2.838135	-33.947754	-38.299561
3.723145	-33.691406	-38.800049
4.412842	-32.788086	-40.161133
5.047607	-31.524658	-41.97998
5.487061	-30.456543	-43.365479
5.712891	-30.340576	-43.591309
6.396484	-30.926514	-42.700195
6.768799	-31.665039	-41.644287
6.689453	-32.147217	-40.936279
7.025146	-32.666016	-40.112305
8.569336	-34.674072	-36.401367
8.972168	-35.406494	-34.777832
9.344482	-35.864258	-33.459473
9.918213	-36.639404	-31.530762
10.38208	-37.268066	-29.162598
10.314941	-38.012695	-26.776123
10.070801	-38.513184	-24.371338
9.436035	-38.964844	-22.32666
8.441162	-39.245605	-20.611572
7.36084	-39.51416	-19.40918
6.396484	-39.587402	-19.018555
5.603027	-39.666748	-19.20166
5.023193	-39.666748	-19.744873
4.974365	-39.642334	-19.946289
6.134033	-39.587402	-19.909668
7.159424	-39.49585	-19.683838
8.300781	-39.343262	-18.95752
9.362793	-39.257812	-18.084717
10.009766	-39.135742	-17.041016
10.308838	-39.093018	-15.539551
10.253906	-38.983154	-14.056396
9.545898	-38.916016	-12.207031
8.197021	-38.623047	-9.588623
6.970215	-38.000488	-6.567383
6.079102	-37.249756	-4.101562
5.310059	-36.834717	-3.027344
4.47998	-36.859131	-2.868652
3.747559	-36.865234	-2.893066
3.741455	-37.219238	-3.747559
3.68042	-37.780762	-5.163574
3.027344	-38.28125	-6.628418
4.016113	-38.952637	-9.155273
4.858398	-39.416504	-12.536621
4.705811	-39.703369	-13.806152
4.577637	-39.526367	-12.786865
4.754639	-39.306641	-11.49292
5.224609	-39.208984	-10.913086
5.81665	-38.909912	-9.533691
6.280518	-38.415527	-7.702637
6.512451	-37.939453	-6.134033
6.311035	-37.597656	-5.151367
5.535889	-37.426758	-4.388428
5.291748	-37.573242	-4.779053
